,label,original,simplified,split,BERTSimilarity,split BERTSimilarity,avg split BERTSimilarity,BLEU,split BLEU,avg split BLEU,ROUGE 1,split ROUGE 1,avg split ROUGE 1,ROUGE 2,split ROUGE 2,avg split ROUGE 2,ROUGE L,split ROUGE L,avg split ROUGE L,QuestEval,split QuestEval,avg split QuestEval
0,wiki-clock-en.txt,A clock or a timepiece is a device used to measure and indicate time.,A clock or a timepiece is a device used to measure. Indicate time.,"['A clock or a timepiece is a device used to measure', 'Indicate time.']",0.9615084528923035,"[0.9780904054641724, 0.5497725605964661]",0.7639314830303192,74.87402156832427,"[70.1205513308646, 0.8839374326825923]",35.50224438177359,1.0,"[0.888888888888889, 0.33333333333333337]",0.6111111111111112,1.0,"[0.8571428571428571, 0]",0.42857142857142855,1.0,"[0.888888888888889, 0.33333333333333337]",0.6111111111111112,0.8469861954450607,"[0.775218675699499, 0.2358984798192978]",0.5055585777593984
1,wiki-clock-en.txt,"The clock is one of the oldest human inventions, meeting the need to measure intervals of time shorter than the natural units: the day, the lunar month, year and galactic year.",Than the natural units is the day the lunar month year and galactic year. The clock is one of the oldest human inventions. The clock meet the need to measurement intervals of time shorter than the natural units.,"['Than the natural units is the day the lunar month year and galactic year', 'The clock is one of the oldest human inventions', 'The clock meet the need to measurement intervals of time shorter than the natural units.']",0.9409300684928894,"[0.8279486298561096, 0.8247233033180237, 0.8917643427848816]",0.8481454253196716,51.1360949744851,"[13.097321315250039, 21.505750162756012, 24.263763794008042]",19.622278424004698,0.8108108108108107,"[0.6399999999999999, 0.38095238095238093, 0.48]",0.5003174603174603,0.742857142857143,"[0.6086956521739131, 0.3157894736842105, 0.34782608695652173]",0.42410373760488174,0.48648648648648646,"[0.6399999999999999, 0.38095238095238093, 0.48]",0.5003174603174603,0.5921799127282737,"[0.297757582532035, 0.7156949871116214, 0.4575898073086835]",0.49034745898411325
2,wiki-clock-en.txt,Devices operating on several physical processes have been used over the millennia.,Devices operating on several physical processes have been used over the millennia.,['Devices operating on several physical processes have been used over the millennia.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7768091609238317,[0.7768091609238317],0.7768091609238317
3,wiki-clock-en.txt,"Some predecessors to the modern clock may be considered as ""clocks"" that are based on movement in nature: A sundial shows the time by displaying the position of a shadow on a flat surface.",A sundial by display the position of a shadow on a flat surface display the position of a shadow on a flat surface. A sundial shows the time. Some predecessors to the modern clock may be considered as clocks that are found on movement in nature.,"['A sundial by display the position of a shadow on a flat surface display the position of a shadow on a flat surface', 'A sundial shows the time', 'Some predecessors to the modern clock may be considered as clocks that are found on movement in nature.']",0.9582991003990173,"[0.8649929165840149, 0.7519885301589966, 0.9170223474502563]",0.844667931397756,48.276200889395135,"[23.37846499379692, 9.072069007511594, 32.06177002489116]",21.50410134206656,0.7368421052631579,"[0.3703703703703703, 0.3157894736842105, 0.5833333333333334]",0.4231643924626381,0.5555555555555556,"[0.24, 0.23529411764705882, 0.4545454545454545]",0.30994652406417106,0.3684210526315789,"[0.3703703703703703, 0.3157894736842105, 0.5833333333333334]",0.4231643924626381,0.6018378353474562,"[0.4900557255303418, 0.7185331483681997, 0.4216686891184913]",0.5434191876723443
4,wiki-clock-en.txt,"There is a range of duration timers, a well-known example being the hourglass.",Of duration timers is a well known example. There is a range of duration timers being the hourglass.,"['Of duration timers is a well known example', 'There is a range of duration timers being the hourglass.']",0.8981621265411377,"[0.8477575182914734, 0.8676819205284119]",0.8577197194099426,42.605206632828725,"[1.3217947626377289, 57.02822264405544]",29.175008703346585,0.8,"[0.6666666666666666, 1.0]",0.8333333333333333,0.7499999999999999,"[0.5, 1.0]",0.75,0.8,"[0.6666666666666666, 1.0]",0.8333333333333333,0.6962870458761851,"[0.44697119047244394, 0.4702254061897596]",0.4585982983311018
5,wiki-clock-en.txt,"Water clocks, along with the sundials, are possibly the oldest time-measuring instruments.",Water clocks along with the sundials are possibly the oldest time measurement instruments.,['Water clocks along with the sundials are possibly the oldest time measurement instruments.'],0.9851245284080505,[0.9851245284080505],0.9851245284080505,39.12950299584578,[39.12950299584578],39.12950299584578,0.875,[0.875],0.875,0.7142857142857143,[0.7142857142857143],0.7142857142857143,0.875,[0.875],0.875,0.7458330282458552,[0.7458330282458552],0.7458330282458552
6,wiki-clock-en.txt,"A major advance occurred with the invention of the verge escapement, which made possible the first mechanical clocks around 1300 in Europe, which kept time with oscillating timekeepers like balance wheels.",The verge escapement kept time with oscillated timekeepers like balance wheels. A major advance occurred with the invention of the verge escapement. The verge escapement made possible the first mechanical clocks around 1300 in Europe.,"['The verge escapement kept time with oscillated timekeepers like balance wheels', 'A major advance occurred with the invention of the verge escapement', 'The verge escapement made possible the first mechanical clocks around 1300 in Europe.']",0.9750651717185974,"[0.7996962666511536, 0.8617366552352905, 0.9369872808456421]",0.8661400675773621,61.73507142506286,"[10.98380012584577, 29.043915404545313, 28.43850176363723]",22.82207243134277,0.8421052631578947,"[0.5, 0.5217391304347826, 0.6399999999999999]",0.5539130434782609,0.7222222222222223,"[0.2727272727272727, 0.47619047619047616, 0.6086956521739131]",0.4525378003638873,0.6315789473684211,"[0.5, 0.5217391304347826, 0.6399999999999999]",0.5539130434782609,0.5674605874551667,"[0.44237580746412275, 0.4783084299829271, 0.672401762008667]",0.5310286664852389
7,wiki-clock-en.txt,"Traditionally, in horology, the term clock was used for a striking clock, while a clock that did not strike the hours audibly was called a timepiece.",Traditionally in horology the term clock was used for a striking clock. A clock that did not strike the hours audibly was called a timepiece.,"['Traditionally in horology the term clock was used for a striking clock', 'A clock that did not strike the hours audibly was called a timepiece.']",0.987518846988678,"[0.907486081123352, 0.8823564052581787]",0.8949212431907654,69.24328859069188,"[28.817612644655348, 40.190097413863]",34.50385502925917,1.0,"[0.6666666666666666, 0.6666666666666666]",0.6666666666666666,1.0,"[0.625, 0.625]",0.625,1.0,"[0.6666666666666666, 0.6666666666666666]",0.6666666666666666,0.7465851064081546,"[0.6006433947218789, 0.7456814977857802]",0.6731624462538295
8,wiki-clock-en.txt,This distinction is no longer made.,This distinction is no longer made.,['This distinction is no longer made.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.2953265309333801,[0.2953265309333801],0.2953265309333801
9,wiki-clock-en.txt,Watches and other timepieces that can be carried on one's person are usually not referred to as clocks.,Watches and other timepieces that can be carried on one s person are usually not concern to as clocks.,['Watches and other timepieces that can be carried on one s person are usually not concern to as clocks.'],0.9348230957984924,[0.9348230957984924],0.9348230957984924,65.35194995338728,[65.35194995338728],65.35194995338728,0.8333333333333334,[0.8333333333333334],0.8333333333333334,0.6,[0.6],0.6,0.8333333333333334,[0.8333333333333334],0.8333333333333334,0.5858037376845324,[0.5858037376845324],0.5858037376845324
10,wiki-clock-en.txt,Spring-driven clocks appeared during the 15th century.,Spring driven clocks appeared during the 15th century.,['Spring driven clocks appeared during the 15th century.'],0.9915255308151245,[0.9915255308151245],0.9915255308151245,74.20884818558928,[74.20884818558928],74.20884818558928,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.8882977194256253,[0.8882977194256253],0.8882977194256253
11,wiki-clock-en.txt,"During the 15th and 16th centuries, clockmaking flourished.",During the 15th and 16th centuries clockmaking flourished.,['During the 15th and 16th centuries clockmaking flourished.'],0.975676953792572,[0.975676953792572],0.975676953792572,65.80370064762461,[65.80370064762461],65.80370064762461,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.9846457839012146,[0.9846457839012146],0.9846457839012146
12,wiki-clock-en.txt,The next development in accuracy occurred after 1656 with the invention of the pendulum clock by Christiaan Huygens.,The next development in accuracy occurred after 1656 with the invention of the pendulum clock by Christiaan Huygens.,['The next development in accuracy occurred after 1656 with the invention of the pendulum clock by Christiaan Huygens.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7088025240671068,[0.7088025240671068],0.7088025240671068
